image,red_mean,green_mean,blue_mean,edge_density,texture_contrast,texture_homogeneity,texture_energy,label
AnnualCrop_1043.jpg,82.0625,95.092529296875,96.58154296875,0.04248046875,27.906498015873016,0.3477311175495127,0.051381502943359324,AnnualCrop
AnnualCrop_1044.jpg,146.92138671875,137.533447265625,131.60791015625,0.015625,35.93080357142857,0.28740748629906754,0.04000904245353326,AnnualCrop
AnnualCrop_1045.jpg,94.59521484375,97.134033203125,96.676513671875,0.03173828125,25.81994047619048,0.4330564538409348,0.05322353603181498,AnnualCrop
AnnualCrop_1046.jpg,51.753662109375,85.265869140625,86.37646484375,0.024658203125,17.757936507936513,0.5324858996174063,0.1474587336475421,AnnualCrop
AnnualCrop_1047.jpg,92.9443359375,91.932373046875,98.4462890625,0.025146484375,8.174355158730158,0.49997010082543564,0.13897113051892873,AnnualCrop
AnnualCrop_1048.jpg,156.99365234375,128.385498046875,112.105712890625,0.047607421875,64.63045634920636,0.38153058159346376,0.0492637818670616,AnnualCrop
AnnualCrop_1049.jpg,102.197265625,104.251220703125,106.38232421875,0.027099609375,52.446428571428584,0.4860483847978695,0.11155201460341777,AnnualCrop
AnnualCrop_105.jpg,95.662841796875,96.81787109375,108.087646484375,0.003173828125,28.65897817460318,0.40173460363040814,0.06076920328234152,AnnualCrop
AnnualCrop_1050.jpg,147.9521484375,132.2646484375,124.833251953125,0.03955078125,33.929315476190474,0.48016100120570593,0.09363674974988506,AnnualCrop
AnnualCrop_1051.jpg,92.446044921875,96.478759765625,103.390380859375,0.012451171875,20.293154761904766,0.50378960931923,0.15162616270605386,AnnualCrop
AnnualCrop_1052.jpg,173.884765625,150.72265625,141.140869140625,0.04931640625,127.8214285714286,0.3654632314877918,0.04612528500346551,AnnualCrop
AnnualCrop_1053.jpg,122.46337890625,115.08154296875,114.61181640625,0.02880859375,31.28397817460318,0.3441659881057854,0.04768617127601019,AnnualCrop
AnnualCrop_1054.jpg,110.569091796875,100.544189453125,98.2314453125,0.0576171875,85.19394841269839,0.2472899326727433,0.03365484925559922,AnnualCrop
AnnualCrop_1055.jpg,124.893798828125,116.92236328125,114.097900390625,0.035888671875,43.43948412698414,0.4109687861590682,0.05685408893255586,AnnualCrop
AnnualCrop_1056.jpg,162.04833984375,133.63623046875,125.99267578125,0.041015625,41.76860119047619,0.39837942275744564,0.058083919574357525,AnnualCrop
AnnualCrop_1057.jpg,78.7080078125,86.69189453125,94.157958984375,0.037841796875,24.9109623015873,0.5376852000320363,0.1514961876158429,AnnualCrop
AnnualCrop_1058.jpg,103.939453125,106.879638671875,123.980224609375,0.0,16.272817460317462,0.39522783687833424,0.06534476988019791,AnnualCrop
AnnualCrop_1059.jpg,206.53076171875,154.43603515625,140.66162109375,0.10498046875,65.05009920634922,0.3502351994916747,0.04487922435026795,AnnualCrop
AnnualCrop_106.jpg,156.196533203125,138.932373046875,137.029296875,0.04150390625,27.232142857142854,0.3966214476598702,0.057970493979619654,AnnualCrop
AnnualCrop_1060.jpg,105.41455078125,108.12890625,103.91064453125,0.062255859375,30.624255952380956,0.4030896063096623,0.05192305743555103,AnnualCrop
AnnualCrop_1061.jpg,128.01708984375,108.4814453125,108.913330078125,0.04736328125,41.23487103174604,0.40173431021490436,0.049782043570824094,AnnualCrop
AnnualCrop_1062.jpg,153.001708984375,137.438232421875,129.18994140625,0.1396484375,23.322668650793656,0.3231298743258051,0.03351335993297641,AnnualCrop
AnnualCrop_1063.jpg,102.080078125,106.213134765625,123.15234375,0.013427734375,20.52281746031746,0.44530063165860084,0.07434748953163593,AnnualCrop
AnnualCrop_1064.jpg,139.243408203125,128.415771484375,119.9482421875,0.046630859375,64.78893849206351,0.3346451192639333,0.045103785081189854,AnnualCrop
AnnualCrop_1065.jpg,146.961669921875,123.501220703125,116.012451171875,0.06884765625,82.05257936507938,0.23302626256861392,0.031226370507018143,AnnualCrop
AnnualCrop_1066.jpg,79.94580078125,99.587890625,102.562744140625,0.0,5.3273809523809526,0.5448510396459078,0.07587968522223137,AnnualCrop
AnnualCrop_1067.jpg,102.748046875,100.923828125,104.068115234375,0.015625,3.5250496031746037,0.5192251503609575,0.09460952251460167,AnnualCrop
AnnualCrop_1068.jpg,94.32568359375,106.46044921875,106.32763671875,0.017822265625,10.589285714285714,0.4980607434383482,0.13914419915519724,AnnualCrop
AnnualCrop_1069.jpg,200.019287109375,166.030029296875,155.957763671875,0.086669921875,127.2983630952381,0.2574018559573986,0.0333749570347352,AnnualCrop
AnnualCrop_107.jpg,102.80419921875,109.767822265625,125.8427734375,0.0,9.945684523809524,0.4679965471696052,0.09275196801950654,AnnualCrop
AnnualCrop_1070.jpg,103.360595703125,108.89599609375,106.730224609375,0.036865234375,24.142857142857142,0.40993830094970435,0.0636997761067396,AnnualCrop
AnnualCrop_1071.jpg,64.78759765625,83.6611328125,92.476318359375,0.0166015625,8.447172619047622,0.6538446484350126,0.3194492102418576,AnnualCrop
AnnualCrop_1072.jpg,136.25244140625,132.897705078125,126.1728515625,0.080322265625,81.48834325396825,0.32825483667710315,0.04996181114756548,AnnualCrop
AnnualCrop_1073.jpg,108.314208984375,102.0986328125,111.0498046875,0.09130859375,55.44518849206349,0.29312192340415694,0.035087891692940604,AnnualCrop
AnnualCrop_1074.jpg,152.916748046875,138.16455078125,131.6904296875,0.09765625,72.65252976190476,0.3430111735969453,0.04643861286576829,AnnualCrop
AnnualCrop_1075.jpg,125.067138671875,116.778564453125,119.1982421875,0.02978515625,23.65525793650794,0.41612177402921924,0.0667070492831738,AnnualCrop
AnnualCrop_1076.jpg,84.161865234375,103.828857421875,106.99609375,0.080322265625,119.22693452380952,0.28158693566620124,0.04776350443337588,AnnualCrop
AnnualCrop_1077.jpg,162.808837890625,132.80322265625,122.060791015625,0.025146484375,26.575148809523807,0.3024934664738873,0.048227769054142,AnnualCrop
AnnualCrop_1078.jpg,108.734130859375,129.06396484375,94.0107421875,0.016845703125,16.82093253968254,0.4313572947428733,0.06702258999120748,AnnualCrop
AnnualCrop_1079.jpg,134.42724609375,127.142578125,144.7861328125,0.0,7.78720238095238,0.41448934932754555,0.07082992042764995,AnnualCrop
AnnualCrop_108.jpg,182.08056640625,158.54150390625,147.298828125,0.0849609375,289.7710813492064,0.2775336813907443,0.03393515191337145,AnnualCrop
AnnualCrop_1080.jpg,132.33740234375,97.06005859375,98.413818359375,0.0263671875,44.99032738095239,0.39153573067445463,0.061212206693079876,AnnualCrop
AnnualCrop_1081.jpg,125.31591796875,122.399169921875,119.867431640625,0.05322265625,33.354166666666664,0.3351449024133991,0.035760328428322094,AnnualCrop
AnnualCrop_1082.jpg,129.0849609375,106.013671875,108.64501953125,0.04541015625,78.40600198412699,0.439260461025455,0.10675938250913618,AnnualCrop
AnnualCrop_1083.jpg,187.6162109375,145.15185546875,136.250244140625,0.060546875,52.09771825396827,0.42413218089839944,0.07027979541605987,AnnualCrop
AnnualCrop_1084.jpg,109.3974609375,104.110107421875,122.291015625,0.012451171875,12.694940476190474,0.40236230382409827,0.060785649650651516,AnnualCrop
AnnualCrop_1085.jpg,200.023681640625,155.822265625,143.838623046875,0.080322265625,58.15376984126985,0.3048081086112693,0.03894323093193786,AnnualCrop
AnnualCrop_1086.jpg,185.330810546875,155.491943359375,142.6533203125,0.042236328125,41.002728174603185,0.3202652314688502,0.0563743952894883,AnnualCrop
AnnualCrop_1087.jpg,177.32275390625,132.509521484375,115.04541015625,0.018310546875,14.412946428571432,0.45883273831440946,0.09358204516264597,AnnualCrop
AnnualCrop_1088.jpg,59.716796875,84.21240234375,91.41943359375,0.001953125,4.851438492063492,0.61279950379215,0.1851502862110467,AnnualCrop
AnnualCrop_1089.jpg,161.068115234375,131.51611328125,120.66259765625,0.08642578125,120.73288690476193,0.3043260851007626,0.044276564421624205,AnnualCrop
AnnualCrop_109.jpg,167.064453125,147.732177734375,144.997802734375,0.060302734375,86.60094246031746,0.30479989097141896,0.04108201580723572,AnnualCrop
AnnualCrop_1090.jpg,175.02880859375,132.435791015625,119.488037109375,0.06005859375,84.37078373015873,0.30639342061449226,0.0429619048608692,AnnualCrop
AnnualCrop_1091.jpg,95.109130859375,91.988037109375,87.215576171875,0.0732421875,207.9593253968254,0.3632228159062399,0.08570159692602848,AnnualCrop
AnnualCrop_1092.jpg,147.052978515625,122.42041015625,115.79541015625,0.0703125,53.84250992063493,0.2971442450191946,0.043815357635067165,AnnualCrop
AnnualCrop_1093.jpg,148.70263671875,134.557861328125,131.297607421875,0.086669921875,115.70411706349208,0.3256962144818421,0.04845299692564402,AnnualCrop
AnnualCrop_1094.jpg,219.10302734375,157.52734375,141.129638671875,0.06201171875,106.23065476190476,0.26657014919269856,0.039384186576062796,AnnualCrop
AnnualCrop_1095.jpg,168.249267578125,131.63720703125,126.91455078125,0.072998046875,86.48635912698411,0.34791797807404273,0.06102122984938267,AnnualCrop
AnnualCrop_1096.jpg,182.712890625,164.516357421875,158.444091796875,0.080322265625,87.01240079365081,0.31790071421236865,0.03422619047619048,AnnualCrop
AnnualCrop_1097.jpg,98.085693359375,98.51123046875,87.952392578125,0.037109375,47.80381944444444,0.4315047088255407,0.09824168263663995,AnnualCrop
AnnualCrop_1098.jpg,108.958251953125,104.898193359375,106.590576171875,0.0458984375,36.45436507936508,0.43509869549561064,0.06767516557814414,AnnualCrop
AnnualCrop_1099.jpg,79.845947265625,80.968017578125,79.0859375,0.052734375,26.389136904761905,0.54210750812024,0.10220992611503625,AnnualCrop
AnnualCrop_11.jpg,82.273193359375,94.991455078125,127.12646484375,0.0,6.944940476190476,0.45594626933048876,0.09437354312688352,AnnualCrop
AnnualCrop_110.jpg,103.186767578125,107.58935546875,113.953369140625,0.08642578125,136.2435515873016,0.2745012065115847,0.03470981921335278,AnnualCrop
AnnualCrop_1100.jpg,52.028076171875,70.669189453125,77.9658203125,0.019775390625,17.282242063492063,0.46009661429109544,0.15795671245992968,AnnualCrop
AnnualCrop_1101.jpg,87.459716796875,101.9658203125,102.764892578125,0.010009765625,22.343501984126988,0.39637439091851656,0.07371413940934206,AnnualCrop
AnnualCrop_1102.jpg,129.87744140625,124.81005859375,122.72802734375,0.083740234375,73.94444444444446,0.31022494468184497,0.03612911162317577,AnnualCrop
AnnualCrop_1103.jpg,149.07421875,116.8857421875,114.47119140625,0.017333984375,49.31622023809524,0.44217037683246657,0.11221875516459914,AnnualCrop
AnnualCrop_1104.jpg,141.8212890625,115.66650390625,105.720458984375,0.037841796875,36.07366071428571,0.25708062736036097,0.03465616945784588,AnnualCrop
AnnualCrop_1105.jpg,70.949462890625,88.9833984375,82.16357421875,0.04345703125,24.18526785714286,0.40823831780275777,0.06704690670279054,AnnualCrop
AnnualCrop_1106.jpg,44.4873046875,72.29248046875,72.62109375,0.0,10.137896825396824,0.5802049004609745,0.11834892832062459,AnnualCrop
AnnualCrop_1107.jpg,186.600341796875,154.7578125,139.396728515625,0.05517578125,36.807787698412696,0.4196940442550312,0.06507144396843606,AnnualCrop
AnnualCrop_1108.jpg,105.6953125,102.238525390625,103.526123046875,0.069091796875,104.74429563492063,0.43305347176621656,0.06315060791134905,AnnualCrop
AnnualCrop_1109.jpg,140.891845703125,129.015380859375,125.018310546875,0.093017578125,92.23809523809523,0.3726842733501523,0.06117325459756146,AnnualCrop
AnnualCrop_111.jpg,160.03271484375,120.157470703125,118.364013671875,0.007080078125,10.594494047619047,0.4703950121892389,0.08261497705653255,AnnualCrop
AnnualCrop_1110.jpg,63.19384765625,90.96630859375,93.715087890625,0.012451171875,21.440228174603174,0.40996403528888603,0.07852885193771751,AnnualCrop
AnnualCrop_1111.jpg,139.4111328125,117.132568359375,108.9833984375,0.035888671875,48.009672619047635,0.25775185779051774,0.03401300569612499,AnnualCrop
AnnualCrop_1112.jpg,106.59814453125,103.394287109375,104.069091796875,0.00732421875,9.337549603174605,0.45352424601619024,0.05205557177735659,AnnualCrop
AnnualCrop_1113.jpg,220.290283203125,169.851318359375,154.130615234375,0.057861328125,54.19618055555555,0.3933098993580938,0.05486338715893456,AnnualCrop
AnnualCrop_1114.jpg,69.89599609375,110.902587890625,101.599609375,0.003173828125,8.918650793650794,0.5744605754935296,0.18302966501811668,AnnualCrop
AnnualCrop_1115.jpg,144.59814453125,107.25830078125,103.769775390625,0.032470703125,35.610367063492056,0.3837524983388853,0.062123149346761344,AnnualCrop
AnnualCrop_1116.jpg,133.19677734375,135.974609375,126.120849609375,0.056396484375,44.850942460317455,0.3696239031299396,0.049268776104461634,AnnualCrop
AnnualCrop_1117.jpg,194.576416015625,148.04931640625,135.79931640625,0.04296875,30.76860119047619,0.473341632703277,0.08346793562912168,AnnualCrop
AnnualCrop_1118.jpg,159.00146484375,120.83740234375,111.349853515625,0.05908203125,47.76835317460317,0.36267934846241795,0.0484002833214356,AnnualCrop
AnnualCrop_1119.jpg,193.291259765625,169.4267578125,165.90283203125,0.06787109375,170.73536706349208,0.3071570697141118,0.03508570027478945,AnnualCrop
AnnualCrop_112.jpg,109.51025390625,104.5322265625,106.984130859375,0.07373046875,65.05109126984128,0.3522313847393649,0.07495518136010852,AnnualCrop
AnnualCrop_1120.jpg,177.86767578125,144.170654296875,135.889892578125,0.079833984375,65.45411706349206,0.29668852059359024,0.036066061998200956,AnnualCrop
AnnualCrop_1121.jpg,135.1376953125,124.9228515625,121.89501953125,0.10400390625,37.2202380952381,0.3595822045577929,0.044333140816476845,AnnualCrop
AnnualCrop_1122.jpg,246.835205078125,178.42822265625,157.985107421875,0.00341796875,11.352182539682543,0.42376898772942706,0.06272987770344642,AnnualCrop
AnnualCrop_1123.jpg,94.19775390625,101.648681640625,105.34375,0.015869140625,4.778769841269842,0.5164947560118682,0.11869198595988022,AnnualCrop
AnnualCrop_1124.jpg,68.286865234375,89.007568359375,88.6435546875,0.057861328125,77.5917658730159,0.3957535647030366,0.0707178023165605,AnnualCrop
AnnualCrop_1125.jpg,85.092041015625,103.288818359375,101.914794921875,0.017333984375,14.770585317460316,0.4680793565694164,0.09254266224502188,AnnualCrop
AnnualCrop_1126.jpg,126.740478515625,113.550537109375,112.403076171875,0.03955078125,45.84275793650794,0.34301454331213926,0.0548872071175518,AnnualCrop
AnnualCrop_1127.jpg,174.54150390625,157.686767578125,152.028564453125,0.08056640625,99.84126984126986,0.3080986007088872,0.06086351971365933,AnnualCrop
AnnualCrop_1128.jpg,83.497314453125,93.895751953125,92.780029296875,0.1015625,79.74627976190476,0.2698043962486125,0.04067006604582579,AnnualCrop
AnnualCrop_1129.jpg,90.985107421875,98.5634765625,101.6689453125,0.0,4.998511904761905,0.5160532746932903,0.07946228855762695,AnnualCrop
AnnualCrop_113.jpg,46.79052734375,82.88037109375,86.848876953125,0.0,3.812996031746032,0.6742206159567224,0.2223486854054899,AnnualCrop
AnnualCrop_1130.jpg,124.2236328125,118.5615234375,115.49267578125,0.03955078125,35.889384920634924,0.4097017503911967,0.0641800676340145,AnnualCrop
AnnualCrop_1131.jpg,88.89501953125,101.302978515625,103.846435546875,0.011474609375,20.624751984126988,0.4030358644034284,0.07809172729366966,AnnualCrop
AnnualCrop_1132.jpg,133.992431640625,117.814453125,108.244873046875,0.088623046875,77.04365079365078,0.3049135217210956,0.043180767228373385,AnnualCrop
AnnualCrop_1133.jpg,87.21533203125,93.843994140625,100.0830078125,0.02197265625,13.995535714285714,0.49265755916383985,0.11759248332420633,AnnualCrop
AnnualCrop_1134.jpg,97.9267578125,113.581787109375,112.825927734375,0.02685546875,29.96354166666667,0.4650918539869024,0.09926802398371996,AnnualCrop
AnnualCrop_1135.jpg,96.85888671875,108.802001953125,123.55126953125,0.006103515625,14.427579365079367,0.4159321017475042,0.07703877654951537,AnnualCrop
AnnualCrop_1136.jpg,99.2373046875,107.09619140625,91.24853515625,0.044921875,44.03174603174603,0.32420016058904194,0.03766209024495886,AnnualCrop
AnnualCrop_1137.jpg,158.594970703125,116.60595703125,111.298095703125,0.004638671875,10.923859126984123,0.3766780729513314,0.049929790263279414,AnnualCrop
AnnualCrop_1138.jpg,160.523193359375,138.22412109375,129.633056640625,0.138916015625,64.69122023809526,0.23623613618750103,0.02839483894756272,AnnualCrop
AnnualCrop_1139.jpg,83.23779296875,98.663818359375,99.97119140625,0.027099609375,25.75099206349206,0.49599061582324655,0.12485006715729027,AnnualCrop
AnnualCrop_114.jpg,114.335693359375,112.292724609375,109.56787109375,0.0048828125,12.075644841269838,0.4215562052187856,0.07546634385149144,AnnualCrop
AnnualCrop_1140.jpg,185.39892578125,136.97216796875,117.764892578125,0.02490234375,31.63268849206349,0.44026296722641606,0.05274260327977292,AnnualCrop
AnnualCrop_1141.jpg,133.484619140625,131.468994140625,120.23779296875,0.0556640625,41.76066468253968,0.3482382886253615,0.05608669359943232,AnnualCrop
AnnualCrop_1142.jpg,79.43212890625,89.30029296875,100.381103515625,0.0,5.677827380952381,0.5531570658651807,0.14622528750959096,AnnualCrop
AnnualCrop_1143.jpg,80.080810546875,87.782470703125,88.4912109375,0.052734375,66.51562500000001,0.37493383154680787,0.06945485147359634,AnnualCrop
AnnualCrop_1144.jpg,118.102783203125,118.197265625,116.7744140625,0.054931640625,55.24975198412699,0.39617442951671683,0.05841708401788325,AnnualCrop
AnnualCrop_1145.jpg,125.135009765625,126.143310546875,123.84033203125,0.055419921875,154.28000992063488,0.2908580973781033,0.044896353695076156,AnnualCrop
AnnualCrop_1146.jpg,216.39111328125,164.930908203125,148.96142578125,0.0478515625,23.844990079365076,0.3629912552155468,0.05805849759685121,AnnualCrop
AnnualCrop_1147.jpg,145.25830078125,129.720458984375,128.123291015625,0.22802734375,518.9672619047618,0.09984108603096005,0.019840494776528383,AnnualCrop
AnnualCrop_1148.jpg,206.668701171875,161.08203125,144.565185546875,0.077392578125,104.62971230158732,0.32150285300406767,0.03994980680562804,AnnualCrop
AnnualCrop_1149.jpg,121.561279296875,106.816162109375,97.88330078125,0.05224609375,58.0982142857143,0.3732597172861146,0.05969768338485184,AnnualCrop
AnnualCrop_115.jpg,176.52099609375,140.809814453125,130.473876953125,0.08642578125,70.26215277777777,0.3898222392099695,0.05262964614407158,AnnualCrop
AnnualCrop_1150.jpg,102.88037109375,106.59814453125,123.53466796875,0.0,8.20535714285714,0.42835915547962644,0.06940612427703959,AnnualCrop
AnnualCrop_1151.jpg,165.245361328125,148.4619140625,143.044921875,0.101318359375,100.00372023809524,0.28315428068805776,0.032058869825610896,AnnualCrop
AnnualCrop_1152.jpg,177.1201171875,132.668701171875,125.42333984375,0.08349609375,74.35069444444446,0.4243099556724775,0.07280417133346072,AnnualCrop
AnnualCrop_1153.jpg,121.802001953125,109.060791015625,103.037841796875,0.010498046875,23.37599206349207,0.32389850747105303,0.05219482115266543,AnnualCrop
AnnualCrop_1154.jpg,66.1064453125,87.3779296875,93.75732421875,0.048828125,29.741071428571427,0.5185163006723167,0.12171806955517729,AnnualCrop
AnnualCrop_1155.jpg,187.897216796875,158.5009765625,145.48974609375,0.051513671875,108.11210317460319,0.3954370057107765,0.054031042052610896,AnnualCrop
AnnualCrop_1156.jpg,233.834228515625,181.04248046875,159.662109375,0.10400390625,250.0369543650794,0.28612467883460446,0.04627839287942614,AnnualCrop
AnnualCrop_1157.jpg,105.710693359375,111.0986328125,108.119384765625,0.042724609375,24.13516865079365,0.444086545337513,0.06631955574541598,AnnualCrop
AnnualCrop_1158.jpg,174.34521484375,145.66064453125,138.289306640625,0.0224609375,10.47172619047619,0.47239525699538576,0.0808988088181994,AnnualCrop
AnnualCrop_1159.jpg,149.03955078125,122.640869140625,119.04541015625,0.0,18.136160714285715,0.4646255218305374,0.09748065041925111,AnnualCrop
AnnualCrop_116.jpg,122.162841796875,126.283935546875,117.898681640625,0.073974609375,75.33432539682539,0.3364528394738775,0.0460147987241615,AnnualCrop
AnnualCrop_1160.jpg,89.32080078125,103.2802734375,106.663330078125,0.017822265625,19.281249999999996,0.4553792594472713,0.07849888488603497,AnnualCrop
AnnualCrop_1161.jpg,92.627685546875,94.331787109375,101.100830078125,0.04248046875,22.011160714285715,0.4450004585264801,0.10379990231976302,AnnualCrop
